1 - State Code,1 - State Name,8 - Structure Number,22 - Owner Agency,16 - Latitude (decimal),17 - Longitude (decimal),59 - Superstructure Condition Rating,60 - Substructure Condition Rating,62 - Culverts Condition Rating,63 - Operating Rating Method Code,64 - Operating Rating (US tons),58 - Deck Condition Rating,66 - Inventory Rating (US tons)
31,'Nebraska',S075 01884     ,'State Highway Agency',40.2638,-95.8413,'8','8','N','1',66.1,'7',38.6
31,'Nebraska',C006432620     ,'County Highway Agency',40.3493,-95.8062,'5','6','N','1',16.5,'6',9.9
31,'Nebraska',C007401010P    ,'County Highway Agency',40.1963,-95.8742,'8','8','N','1',55.1,'8',33.1
31,'Nebraska',C006400610P    ,'County Highway Agency',40.4921,-95.7493,'N','N','9','1',5.5,'N',4.4
31,'Nebraska',S136 23246     ,'State Highway Agency',40.3927,-95.7916,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C006413050     ,'County Highway Agency',40.3196,-95.8224,'7','5','N','1',68.3,'6',39.7
31,'Nebraska',C007403210     ,'County Highway Agency',40.0442,-95.9394,'5','5','N','1',20.9,'5',12.1
31,'Nebraska',S008 12972     ,'State Highway Agency',40.0588,-95.9322,'6','6','N','1',38.6,'6',23.1
31,'Nebraska',C006402830     ,'County Highway Agency',40.3341,-95.8169,'5','5','N','1',20.9,'6',13.2
31,'Nebraska',C007411520     ,'County Highway Agency',40.1942,-95.8794,'8','8','N','1',75,'8',45.2
31,'Nebraska',C007403407P    ,'County Highway Agency',40.0247,-95.9493,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C006420815     ,'County Highway Agency',40.48,-95.7583,'N','N','9','3',46.3,'N',36.4
31,'Nebraska',C007403405P    ,'County Highway Agency',40.0246,-95.9516,'7','7','N','1',79.4,'7',39.7
31,'Nebraska',C007400705     ,'County Highway Agency',40.021,-95.9544,'7','7','N','1',79.4,'7',39.7
31,'Nebraska',C006403315P    ,'County Highway Agency',40.5011,-95.7543,'4','5','N','1',0,'0',0
31,'Nebraska',C006433315     ,'County Highway Agency',40.4833,-95.7633,'N','N','6','1',46.3,'N',36.4
31,'Nebraska',C007403813     ,'County Highway Agency',40.0006,-95.9668,'8','8','N','1',79.4,'8',47.4
31,'Nebraska',C007411110P    ,'County Highway Agency',40.1436,-95.9068,'6','5','N','1',62.8,'6',37.5
31,'Nebraska',C007401005P    ,'County Highway Agency',40.1967,-95.885,'8','8','N','3',55.1,'8',41.9
31,'Nebraska',C007403805     ,'County Highway Agency',40.0006,-95.9713,'8','8','N','3',50.7,'8',38.6
31,'Nebraska',C007411115P    ,'County Highway Agency',40.1474,-95.9069,'5','4','N','2',14.3,'5',9.9
31,'Nebraska',C006402715     ,'County Highway Agency',40.347,-95.8225,'6','5','N','1',23.1,'5',14.3
31,'Nebraska',S136 23172     ,'State Highway Agency',40.3926,-95.8056,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007401605P    ,'County Highway Agency',40.1528,-95.9103,'6','7','N','1',43,'8',25.4
31,'Nebraska',C006412720     ,'County Highway Agency',40.3733,-95.8198,'5','5','N','1',8.8,'7',5.5
31,'Nebraska',C007400905     ,'County Highway Agency',40.1003,-95.9353,'8','7','N','1',89.3,'8',54
31,'Nebraska',C006421815     ,'County Highway Agency',40.4083,-95.8067,'6','5','N','1',0,'7',0
31,'Nebraska',S136 23131     ,'State Highway Agency',40.3927,-95.8134,'8','7','N','1',58.4,'8',34.2
31,'Nebraska',C007400420     ,'County Highway Agency',40.247,-95.876,'6','6','N','1',54,'5',32
31,'Nebraska',C006433135     ,'County Highway Agency',40.4717,-95.7833,'N','N','8','1',46.3,'N',36.4
31,'Nebraska',C007411525     ,'County Highway Agency',40.2473,-95.8791,'5','7','N','1',19.8,'7',12.1
31,'Nebraska',C007400910     ,'County Highway Agency',40.115,-95.9352,'7','7','N','1',51.8,'8',30.9
31,'Nebraska',C006403625     ,'County Highway Agency',40.2759,-95.8679,'7','7','N','1',71.7,'8',43
31,'Nebraska',C007400410     ,'County Highway Agency',40.2469,-95.8823,'7','7','N','1',68.3,'6',40.8
31,'Nebraska',C007402215     ,'County Highway Agency',40.1167,-95.9361,'7','6','N','1',23.1,'7',13.2
31,'Nebraska',C007401305     ,'County Highway Agency',40.2077,-95.898,'5','6','N','1',17.6,'7',11
31,'Nebraska',C006413210     ,'County Highway Agency',40.305,-95.8587,'6','5','N','1',9.9,'5',5.5
31,'Nebraska',C006432617     ,'County Highway Agency',40.3493,-95.8409,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',C007421108     ,'County Highway Agency',40.1776,-95.9165,'6','7','N','1',32,'6',18.7
31,'Nebraska',S004 20611     ,'State Highway Agency',40.1743,-95.9186,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C006433140     ,'County Highway Agency',40.4996,-95.7827,'4','5','N','1',22,'6',13.2
31,'Nebraska',S105 00234     ,'State Highway Agency',40.0927,-95.9542,'7','7','N','1',63.9,'5',37.5
31,'Nebraska',C006433145     ,'County Highway Agency',40.5099,-95.7829,'5','5','N','1',17.6,'5',9.9
31,'Nebraska',C007401310     ,'County Highway Agency',40.2381,-95.8981,'7','7','N','1',34.2,'7',20.9
31,'Nebraska',M1270P1405     ,'City or Municipal Highway Agency',40.1608,-95.9354,'8','8','N','1',89.3,'8',54
31,'Nebraska',C006403403P    ,'County Highway Agency',40.2866,-95.8833,'4','5','N','1',8.8,'6',5.5
31,'Nebraska',C006402910P    ,'County Highway Agency',40.50226,-95.79189,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',C007401405P    ,'County Highway Agency',40.168,-95.935,'N','N','9','3',35.3,'N',26.5
31,'Nebraska',C007400305     ,'County Highway Agency',40.035,-95.9917,'6','7','N','1',38.6,'6',23.1
31,'Nebraska',C007402210     ,'County Highway Agency',40.1167,-95.9577,'8','8','N','1',41.9,'7',25.4
31,'Nebraska',S075 02834     ,'State Highway Agency',40.401,-95.8388,'8','8','N','1',62.8,'8',37.5
31,'Nebraska',S008 12672     ,'State Highway Agency',40.0517,-95.9856,'7','7','N','1',47.4,'7',27.6
31,'Nebraska',C006607305     ,'County Highway Agency',40.5367,-95.7833,'8','7','N','1',50.7,'7',29.8
31,'Nebraska',S075 02868     ,'State Highway Agency',40.4063,-95.8387,'8','7','N','1',99.2,'8',59.5
31,'Nebraska',C006413820     ,'County Highway Agency',40.2612,-95.9003,'5','5','N','1',15.4,'6',8.8
31,'Nebraska',S075 02880     ,'State Highway Agency',40.408,-95.8386,'8','7','N','1',99.2,'8',59.5
31,'Nebraska',C007400310     ,'County Highway Agency',40.045,-95.9917,'7','7','N','1',52.9,'6',32
31,'Nebraska',S105 00703     ,'State Highway Agency',40.1571,-95.9449,'6','8','N','1',61.7,'8',37.5
31,'Nebraska',S075 02894     ,'State Highway Agency',40.4101,-95.8386,'8','7','N','1',98.1,'8',59.5
31,'Nebraska',S075 02919     ,'State Highway Agency',40.4137,-95.8386,'8','8','N','1',72.8,'7',44.1
31,'Nebraska',C006420640     ,'County Highway Agency',40.495,-95.8049,'9','9','N','3',47.4,'9',36.4
31,'Nebraska',S075 02937     ,'State Highway Agency',40.4162,-95.8386,'7','7','N','1',98.1,'7',59.5
31,'Nebraska',C006420635     ,'County Highway Agency',40.4952,-95.808,'N','N','9','1',46.3,'N',36.4
31,'Nebraska',C007421110     ,'County Highway Agency',40.2385,-95.917,'8','8','N','3',57.3,'8',43
31,'Nebraska',C006412425     ,'County Highway Agency',40.3633,-95.865,'4','4','N','0',0,'6',0
31,'Nebraska',C006607105P    ,'County Highway Agency',40.5379,-95.7915,'8','7','N','1',24.3,'7',14.3
31,'Nebraska',C006402305P    ,'County Highway Agency',40.4033,-95.8483,'7','6','N','1',34.2,'7',19.8
31,'Nebraska',M1270L1405     ,'City or Municipal Highway Agency',40.1613,-95.9506,'7','7','N','1',70.5,'7',41.9
31,'Nebraska',C006412105     ,'County Highway Agency',40.3454,-95.8794,'6','5','N','1',7.7,'5',5.5
31,'Nebraska',S008 12578     ,'State Highway Agency',40.051,-96.0033,'8','8','N','1',58.4,'6',35.3
31,'Nebraska',C006432605     ,'County Highway Agency',40.3492,-95.8791,'4','4','N','1',5.5,'5',3.3
31,'Nebraska',C006412230     ,'County Highway Agency',40.3783,-95.8667,'8','8','N','0',36.4,'8',24.3
31,'Nebraska',C006422305     ,'County Highway Agency',40.3833,-95.8578,'7','7','N','1',86,'7',47.4
31,'Nebraska',C006401705     ,'County Highway Agency',40.2651,-95.9171,'5','6','N','1',14.3,'6',7.7
31,'Nebraska',C006623655     ,'County Highway Agency',40.5371,-95.8026,'4','6','N','2',6.6,'5',5.5
31,'Nebraska',S004 20414     ,'State Highway Agency',40.1745,-95.9557,'N','N','5','0',36.4,'N',24.3
31,'Nebraska',S136 22863     ,'State Highway Agency',40.3928,-95.8641,'8','8','N','1',91.5,'8',54
31,'Nebraska',C006413035     ,'County Highway Agency',40.3183,-95.8967,'8','7','N','1',55.1,'8',33.1
31,'Nebraska',C006401710     ,'County Highway Agency',40.2713,-95.917,'5','5','N','1',9.9,'6',5.5
31,'Nebraska',C006412420     ,'County Highway Agency',40.3633,-95.8783,'8','8','N','1',91.5,'8',54
31,'Nebraska',C006723845     ,'County Highway Agency',40.0007,-96.0342,'8','8','N','1',59.5,'9',35.3
31,'Nebraska',C006724915     ,'County Highway Agency',40.0567,-96.01,'8','8','N','1',72.8,'8',41.9
31,'Nebraska',C006723430     ,'County Highway Agency',40.0297,-96.0219,'8','6','N','1',56.2,'7',33.1
31,'Nebraska',S004 20380     ,'State Highway Agency',40.1744,-95.9623,'7','6','N','1',57.3,'6',34.2
31,'Nebraska',C007410915     ,'County Highway Agency',40.24,-95.9359,'6','5','N','1',20.9,'6',13.2
31,'Nebraska',C006723840     ,'County Highway Agency',40.0007,-96.0377,'8','7','N','1',68.3,'7',40.8
31,'Nebraska',C006606905P    ,'County Highway Agency',40.5417,-95.81,'7','7','N','0',47.4,'7',27.6
31,'Nebraska',C007410920     ,'County Highway Agency',40.2436,-95.936,'7','5','N','1',40.8,'6',24.3
31,'Nebraska',C007402805     ,'County Highway Agency',40.0733,-96.0099,'4','5','N','1',18.7,'6',11
31,'Nebraska',C006401715     ,'County Highway Agency',40.2933,-95.9167,'4','4','N','0',0,'7',0
31,'Nebraska',C006653445     ,'County Highway Agency',40.5517,-95.8083,'8','7','N','1',54,'7',32
31,'Nebraska',C007410715     ,'County Highway Agency',40.2049,-95.9546,'7','6','N','1',35.3,'6',20.9
31,'Nebraska',C007420110     ,'County Highway Agency',40.0744,-96.0106,'7','6','N','1',66.1,'7',39.7
31,'Nebraska',C007400405     ,'County Highway Agency',40.2468,-95.9384,'6','7','N','1',52.9,'7',32
31,'Nebraska',C006723015     ,'County Highway Agency',40.0587,-96.0188,'6','4','N','1',12.1,'6',6.6
31,'Nebraska',C007400807     ,'County Highway Agency',40.2179,-95.9524,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C006653855     ,'County Highway Agency',40.5233,-95.825,'8','8','N','1',73.9,'8',44.1
31,'Nebraska',C007410720     ,'County Highway Agency',40.215,-95.955,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',C007420115     ,'County Highway Agency',40.0864,-96.0106,'7','7','N','1',27.6,'7',16.5
31,'Nebraska',C007402205     ,'County Highway Agency',40.1164,-95.9998,'7','7','N','1',23.1,'7',14.3
31,'Nebraska',C007401210     ,'County Highway Agency',40.189,-95.9712,'8','8','N','3',66.1,'8',51.8
31,'Nebraska',S050 00028     ,'State Highway Agency',40.0046,-96.0485,'5','5','N','1',41.9,'5',25.4
31,'Nebraska',C006653255     ,'County Highway Agency',40.5665,-95.8141,'4','5','N','1',5.5,'5',3.3
31,'Nebraska',C006442125     ,'County Highway Agency',40.4176,-95.8768,'5','5','N','1',9.9,'5',5.5
31,'Nebraska',C006401215P    ,'County Highway Agency',40.4433,-95.8667,'3','4','N','2',0,'5',0
31,'Nebraska',C006421915     ,'County Highway Agency',40.3767,-95.895,'N','N','8','0',36.4,'N',24.3
31,'Nebraska',C007401605     ,'County Highway Agency',40.1602,-95.9871,'6','7','N','1',76.1,'7',45.2
31,'Nebraska',C006704710     ,'County Highway Agency',40.0567,-96.03,'6','5','N','1',68.3,'7',39.7
31,'Nebraska',C006401515     ,'County Highway Agency',40.2816,-95.936,'N','N','8','1',46.3,'N',36.4
31,'Nebraska',C006432320     ,'County Highway Agency',40.4675,-95.8581,'5','5','N','1',22,'6',13.2
31,'Nebraska',C006704715     ,'County Highway Agency',40.0667,-96.03,'6','5','N','1',29.8,'6',17.6
31,'Nebraska',C006411020P    ,'County Highway Agency',40.4583,-95.8667,'7','7','N','1',75,'7',43
31,'Nebraska',C006442130     ,'County Highway Agency',40.4361,-95.8765,'3','6','N','1',11,'6',5.5
31,'Nebraska',S050 00179     ,'State Highway Agency',40.027,-96.048,'5','5','N','1',39.7,'5',24.3
31,'Nebraska',C007402005     ,'County Highway Agency',40.1312,-96.0046,'5','5','N','1',16.5,'5',9.9
31,'Nebraska',C006412225     ,'County Highway Agency',40.3782,-95.9024,'5','4','N','1',7.7,'5',5.5
31,'Nebraska',C006713425     ,'County Highway Agency',40.0297,-96.0549,'8','6','N','1',38.6,'5',23.1
31,'Nebraska',S075 03588     ,'County Highway Agency',40.4996,-95.8588,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',S067 03578     ,'State Highway Agency',40.4797,-95.8672,'7','6','N','1',70.5,'7',41.9
31,'Nebraska',C006642440     ,'County Highway Agency',40.625,-95.8067,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',C006401520     ,'County Highway Agency',40.3289,-95.9359,'8','8','N','1',56.2,'8',33.1
31,'Nebraska',C007420510     ,'County Highway Agency',40.2399,-95.9744,'9','8','N','1',46.3,'8',27.6
31,'Nebraska',C006401525     ,'County Highway Agency',40.3336,-95.9352,'8','8','N','1',49.6,'8',29.8
31,'Nebraska',S004 20168     ,'State Highway Agency',40.1745,-96.0022,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C006452135     ,'County Highway Agency',40.4734,-95.8773,'5','4','N','1',5.5,'6',3.3
31,'Nebraska',C007400805     ,'County Highway Agency',40.218,-95.987,'4','5','N','1',8.8,'5',5.5
31,'Nebraska',C006711810P    ,'County Highway Agency',40.138,-96.024,'9','9','N','3',55.1,'9',38.6
31,'Nebraska',C006713205P    ,'County Highway Agency',40.0407,-96.0653,'5','5','N','2',16.5,'4',9.9
31,'Nebraska',C006733220     ,'County Highway Agency',40.0433,-96.065,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S067 03661     ,'State Highway Agency',40.4796,-95.883,'N','N','6','0',36.4,'N',24.3
31,'Nebraska',C006401205P    ,'County Highway Agency',40.4433,-95.8983,'N','N','7','1',72.8,'N',44.1
31,'Nebraska',C006616710     ,'County Highway Agency',40.5825,-95.8408,'8','8','N','1',57.3,'8',34.2
31,'Nebraska',S008 12067     ,'State Highway Agency',40.0914,-96.0484,'6','4','N','1',36.4,'5',20.9
31,'Nebraska',C006672220     ,'County Highway Agency',40.6391,-95.819,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C006616910     ,'County Highway Agency',40.635,-95.8217,'7','7','N','1',71.7,'7',43
31,'Nebraska',C006711805P    ,'County Highway Agency',40.1383,-96.0318,'5','4','N','1',32,'5',18.7
31,'Nebraska',C006653845     ,'County Highway Agency',40.523,-95.8721,'7','7','N','1',77.2,'8',46.3
31,'Nebraska',C006704105     ,'County Highway Agency',40.0133,-96.0867,'3','4','N','2',0,'3',0
31,'Nebraska',C007400405P    ,'County Highway Agency',40.2398,-95.9929,'7','8','N','1',79.4,'7',44.1
31,'Nebraska',C007440315     ,'County Highway Agency',40.2443,-95.9927,'5','6','N','1',26.5,'6',16.5
31,'Nebraska',S105 01368     ,'State Highway Agency',40.2037,-96.0103,'5','4','N','1',33.1,'5',19.8
31,'Nebraska',C006731020     ,'County Highway Agency',40.2036,-96.0122,'5','5','N','1',12.1,'6',6.6
31,'Nebraska',C006606305     ,'County Highway Agency',40.5247,-95.8782,'7','5','N','1',28.7,'7',16.5
31,'Nebraska',S136 22495     ,'State Highway Agency',40.3927,-95.9341,'N','N','7','0',47.4,'N',36.4
31,'Nebraska',C006616715     ,'County Highway Agency',40.62,-95.8383,'7','6','N','1',99.2,'7',62.8
31,'Nebraska',C006721222     ,'County Highway Agency',40.1239,-96.0483,'N','N','8','1',77.2,'N',46.3
31,'Nebraska',C006411310     ,'County Highway Agency',40.3541,-95.9524,'4','5','N','1',5.5,'6',3.3
31,'Nebraska',C006722610     ,'County Highway Agency',40.0875,-96.0649,'5','5','N','1',30.9,'5',17.6
31,'Nebraska',C006623650     ,'County Highway Agency',40.5367,-95.8767,'0','4','N','1',0,'4',0
31,'Nebraska',C006704305     ,'County Highway Agency',40.0925,-96.0672,'4','3','N','1',19.8,'3',12.1
31,'Nebraska',C006402815     ,'County Highway Agency',40.3337,-95.966,'7','7','N','1',77.2,'7',39.7
31,'Nebraska',C006616720     ,'County Highway Agency',40.6383,-95.8383,'N','N','7','0',41.9,'N',36.4
31,'Nebraska',C007400205     ,'County Highway Agency',40.2614,-95.9978,'5','6','N','1',7.7,'7',5.5
31,'Nebraska',C006730850     ,'County Highway Agency',40.2183,-96.0183,'7','7','N','1',44.1,'7',26.5
31,'Nebraska',C006703905     ,'County Highway Agency',40.0127,-96.1049,'5','5','N','1',6.6,'6',4.4
31,'Nebraska',C006411110     ,'County Highway Agency',40.3291,-95.9736,'4','3','N','1',8.8,'5',5.5
31,'Nebraska',C006712410P    ,'County Highway Agency',40.0948,-96.0714,'6','6','N','1',22,'7',13.2
31,'Nebraska',C006401527     ,'County Highway Agency',40.4241,-95.9339,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',S002 50816     ,'State Highway Agency',40.6706,-95.8308,'7','6','N','3',28.7,'7',17.6
31,'Nebraska',C006412410     ,'County Highway Agency',40.3638,-95.9623,'5','5','N','1',17.6,'5',9.9
31,'Nebraska',S067 03818     ,'State Highway Agency',40.4796,-95.9128,'8','7','N','1',110.1,'7',69.4
31,'Nebraska',C006403015     ,'County Highway Agency',40.3183,-95.9817,'N','N','7','0',84.9,'N',52.9
31,'Nebraska',C006653440     ,'County Highway Agency',40.5517,-95.8833,'7','7','N','1',47.4,'7',27.6
31,'Nebraska',S075 04418     ,'State Highway Agency',40.6199,-95.8582,'N','N','6','0',47.4,'N',36.4
31,'Nebraska',C006401015P    ,'County Highway Agency',40.4579,-95.928,'5','5','N','1',6.6,'4',4.4
31,'Nebraska',S105 01771     ,'State Highway Agency',40.2621,-96.0102,'9','9','N','3',51.8,'9',39.7
31,'Nebraska',C006400920     ,'County Highway Agency',40.3083,-95.9917,'4','4','N','2',0,'4',0
31,'Nebraska',C006403810     ,'County Highway Agency',40.2617,-96.0117,'4','3','N','1',0,'4',0
31,'Nebraska',C006421115     ,'County Highway Agency',40.3633,-95.9717,'6','6','N','1',56.2,'6',33.1
31,'Nebraska',C006402810     ,'County Highway Agency',40.3337,-95.9844,'7','7','N','1',68.3,'7',39.7
31,'Nebraska',C006714725     ,'County Highway Agency',40.23,-96.0283,'8','7','N','1',110.1,'7',70.5
31,'Nebraska',C006412215     ,'County Highway Agency',40.3782,-95.9673,'N','N','9','3',47.4,'N',36.4
31,'Nebraska',C006723010     ,'County Highway Agency',40.0587,-96.1008,'4','4','N','1',8.8,'5',5.5
31,'Nebraska',C006606105     ,'County Highway Agency',40.5467,-95.8967,'3','3','N','2',0,'5',0
31,'Nebraska',S067 03886     ,'State Highway Agency',40.4797,-95.9256,'8','7','N','1',49.6,'8',29.8
31,'Nebraska',C006720610     ,'County Highway Agency',40.2324,-96.0302,'6','5','N','1',23.1,'5',14.3
31,'Nebraska',C006653235     ,'County Highway Agency',40.5664,-95.8901,'7','8','N','0',36.4,'7',24.3
31,'Nebraska',C006421530     ,'County Highway Agency',40.467,-95.9343,'N','N','9','3',46.3,'N',36.4
31,'Nebraska',U1695J6515     ,'City or Municipal Highway Agency',40.677,-95.845,'5','6','N','1',58.4,'5',35.3
31,'Nebraska',C006713423     ,'County Highway Agency',40.03,-96.117,'N','N','9','1',47.4,'N',36.4
31,'Nebraska',U1695H6505     ,'City or Municipal Highway Agency',40.6699,-95.8489,'6','5','N','0',36.4,'4',24.3
31,'Nebraska',C006714310     ,'County Highway Agency',40.1533,-96.0667,'N','N','8','0',47.4,'N',36.4
31,'Nebraska',C006402805     ,'County Highway Agency',40.3335,-95.9912,'7','7','N','1',59.5,'7',35.3
31,'Nebraska',C006713910     ,'County Highway Agency',40.062,-96.105,'4','5','N','1',5.5,'6',3.3
31,'Nebraska',U1695J1615     ,'City or Municipal Highway Agency',40.6735,-95.8478,'8','7','N','3',49.6,'7',38.6
31,'Nebraska',U1695J6520     ,'City or Municipal Highway Agency',40.68,-95.8467,'6','7','N','1',63.9,'6',37.5
31,'Nebraska',S067 03921     ,'State Highway Agency',40.4793,-95.9322,'N','N','7','0',36.4,'N',24.3
31,'Nebraska',S002 50612L    ,'State Highway Agency',40.653,-95.859,'9','9','N','3',70.5,'8',35.3
31,'Nebraska',S002 50612R    ,'State Highway Agency',40.653,-95.859,'9','9','N','3',70.5,'8',36.4
31,'Nebraska',C006606110     ,'County Highway Agency',40.5651,-95.8967,'N','N','8','3',110.1,'N',110.1
31,'Nebraska',C006713915     ,'County Highway Agency',40.0708,-96.1049,'6','5','N','1',26.5,'5',16.5
31,'Nebraska',S067 03943     ,'State Highway Agency',40.477,-95.9351,'5','7','N','1',44.1,'6',26.5
31,'Nebraska',C006623075     ,'County Highway Agency',40.5809,-95.8926,'4','5','N','1',14.3,'4',7.7
31,'Nebraska',C006411225     ,'County Highway Agency',40.45,-95.9467,'6','6','N','1',71.7,'7',43
31,'Nebraska',C006653230     ,'County Highway Agency',40.5663,-95.8989,'N','N','7','0',46.3,'N',36.4
31,'Nebraska',U1695B6505     ,'City or Municipal Highway Agency',40.6671,-95.856,'8','7','N','1',91.5,'8',54
31,'Nebraska',S067 03968     ,'State Highway Agency',40.4744,-95.9382,'7','7','N','1',54,'7',32
31,'Nebraska',C006712805     ,'County Highway Agency',40.0733,-96.1067,'7','7','N','1',56.2,'8',33.1
31,'Nebraska',C006410930     ,'County Highway Agency',40.3491,-95.9923,'4','3','N','1',11,'4',6.6
